
BA    1   CR         0   TR  0   CH 16   Tempo 120
BA    1   CR         0   TR  0   CH 16   Text type 3: "Brave Way"
BA    1   CR         0   TR  0   CH 16   Time signature 4/4, clocks/mtick 7, crotchets/32ndnote 161
BA    1   CR         0   TR  0   CH 16   End of track
BA    1   CR         0   TR  1   CH 16   Text type 3: "Strings 3 #5 (MIDI)"
BA   38   CR     1+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   38   CR         2   TR  1   CH  1   NT  D'              2   voff=80
BA   38   CR         2   TR  1   CH  1   NT  F#              2   voff=80
BA   38   CR         2   TR  1   CH  1   NT  D               2   voff=80
BA   38   CR         2   TR  4   CH  4   NT  G--           3/4   voff=80
BA   38   CR         2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   38   CR         2   TR 10   CH  9   NT  C--           1/8   von=63   voff=80
BA   38   CR     2+1/8   TR 10   CH  9   NT  C--           1/8   voff=80
BA   38   CR     2+1/4   TR 10   CH  9   NT  C--           1/8   voff=80
BA   38   CR     2+3/8   TR 10   CH  9   NT  C--           1/8   voff=80
BA   38   CR     2+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   38   CR     2+1/2   TR 10   CH  9   NT  C--           1/8   voff=80
BA   38   CR     2+5/8   TR 10   CH  9   NT  C--           1/8   voff=80
BA   38   CR     2+3/4   TR  4   CH  4   NT  F#--          3/4   voff=80
BA   38   CR     2+3/4   TR 10   CH  9   NT  C--           1/8   voff=80
BA   38   CR     2+7/8   TR 10   CH  9   NT  C--           1/8   von=79   voff=80
BA   38   CR         3   TR  9   CH 10   NT  E--           1/8   voff=80
BA   38   CR         3   TR 10   CH  9   NT  C--           1/8   voff=80
BA   38   CR     3+1/8   TR 10   CH  9   NT  C--           1/8   voff=80
BA   38   CR     3+1/4   TR 10   CH  9   NT  C--           1/8   voff=80
BA   38   CR     3+3/8   TR 10   CH  9   NT  C--           1/8   voff=80
BA   38   CR     3+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   38   CR     3+1/2   TR 10   CH  9   NT  C--           1/8   voff=80
BA   38   CR     3+5/8   TR 10   CH  9   NT  C--           1/8   voff=80
BA   38   CR     3+3/4   TR  9   CH 10   NT  E--           1/8   voff=80
BA   38   CR     3+3/4   TR 10   CH  9   NT  C--           1/8   voff=80
BA   38   CR     3+7/8   TR 10   CH  9   NT  C--           1/8   voff=80

BA   39   CR         0   TR  1   CH  1   NT  E'              2   voff=80
BA   39   CR         0   TR  1   CH  1   NT  G               2   voff=80
BA   39   CR         0   TR  1   CH  1   NT  D               2   voff=80
BA   39   CR         0   TR  4   CH  4   NT  E--             1   voff=80
BA   39   CR         0   TR  9   CH 10   NT  E--           1/8   voff=80
BA   39   CR         0   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR       1/8   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR       1/4   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR       3/8   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR       1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   39   CR       1/2   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR       5/8   TR 10   CH  9   NT  C--           1/8   von=95   voff=80
BA   39   CR       3/4   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR       7/8   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR         1   TR  9   CH 10   NT  E--           1/8   voff=80
BA   39   CR         1   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR     1+1/8   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR     1+1/4   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR     1+3/8   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR     1+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   39   CR     1+1/2   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR     1+5/8   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR     1+3/4   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR     1+7/8   TR 10   CH  9   NT  C--           1/8   voff=80
BA   39   CR         2   TR  1   CH  1   NT  E               2   voff=80
BA   39   CR         2   TR  1   CH  1   NT  G               2   voff=80
BA   39   CR         2   TR  1   CH  1   NT  G               2   voff=80
BA   39   CR         2   TR  3   CH  3   NT  E-            5/8   voff=80
BA   39   CR         2   TR  4   CH  4   NT  E--           3/4   voff=80
BA   39   CR         2   TR  8   CH  8   NT  E'              1   voff=80
BA   39   CR         2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   39   CR     2+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   39   CR     2+3/4   TR  1   CH  1   NT  C'            3/4   voff=80
BA   39   CR     2+3/4   TR  3   CH  3   NT  F#-           5/8   voff=80
BA   39   CR     2+3/4   TR  4   CH  4   NT  F#--          3/4   voff=80
BA   39   CR         3   TR  2   CH  2   NT  C               3   voff=80
BA   39   CR         3   TR  2   CH  2   NT  G-              3   voff=80
BA   39   CR         3   TR  2   CH  2   NT  E-              3   voff=80
BA   39   CR         3   TR  8   CH  8   NT  C'              1   voff=80
BA   39   CR         3   TR  9   CH 10   NT  E--           1/8   voff=80
BA   39   CR         3   TR 10   CH  9   NT  C--             1   voff=80
BA   39   CR     3+1/2   TR  1   CH  1   NT  E'            1/2   voff=80
BA   39   CR     3+1/2   TR  3   CH  3   NT  G-            3/8   voff=80
BA   39   CR     3+1/2   TR  4   CH  4   NT  G--           1/2   voff=80
BA   39   CR     3+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   39   CR     3+3/4   TR  9   CH 10   NT  E--           1/8   voff=80

BA   40   CR         0   TR  1   CH  1   NT  D'            3/4   voff=80
BA   40   CR         0   TR  1   CH  1   NT  G               2   voff=80
BA   40   CR         0   TR  1   CH  1   NT  E               2   voff=80
BA   40   CR         0   TR  3   CH  3   NT  A-            5/8   voff=80
BA   40   CR         0   TR  4   CH  4   NT  A--           3/4   voff=80
BA   40   CR         0   TR  9   CH 10   NT  E--           1/8   voff=80
BA   40   CR       1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   40   CR       3/4   TR  1   CH  1   NT  G'            3/4   voff=80
BA   40   CR       3/4   TR  3   CH  3   NT  B-            5/8   voff=80
BA   40   CR       3/4   TR  4   CH  4   NT  B--           3/4   voff=80
BA   40   CR         1   TR  9   CH 10   NT  E--           1/8   voff=80
BA   40   CR     1+1/2   TR  1   CH  1   NT  F#'           1/2   voff=80
BA   40   CR     1+1/2   TR  3   CH  3   NT  C             3/8   voff=80
BA   40   CR     1+1/2   TR  4   CH  4   NT  C-            1/2   voff=80
BA   40   CR     1+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   40   CR         2   TR  1   CH  1   NT  A'              2   voff=80
BA   40   CR         2   TR  1   CH  1   NT  B               2   voff=80
BA   40   CR         2   TR  1   CH  1   NT  Eb              2   voff=80
BA   40   CR         2   TR  1   CH  1   NT  B--             4   voff=80
BA   40   CR         2   TR  2   CH  2   NT  B-              4   voff=80
BA   40   CR         2   TR  2   CH  2   NT  F#-             4   voff=80
BA   40   CR         2   TR  2   CH  2   NT  Eb-             4   voff=80
BA   40   CR         2   TR  3   CH  3   NT  Eb          1+7/8   voff=80
BA   40   CR         2   TR  4   CH  4   NT  Eb-             2   voff=80
BA   40   CR         2   TR  8   CH  8   NT  E'              1   voff=80
BA   40   CR         2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   40   CR         2   TR 10   CH  9   NT  B---            1   voff=80
BA   40   CR     2+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   40   CR         3   TR  9   CH 10   NT  E--           1/8   voff=80
BA   40   CR     3+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   40   CR     3+3/4   TR  9   CH 10   NT  E--           1/8   voff=80

BA   41   CR         0   TR  1   CH  1   NT  B'              2   voff=80
BA   41   CR         0   TR  1   CH  1   NT  B               2   voff=80
BA   41   CR         0   TR  1   CH  1   NT  F#              2   voff=80
BA   41   CR         0   TR  3   CH  3   NT  B-          1+7/8   voff=80
BA   41   CR         0   TR  4   CH  4   NT  B--             2   voff=80
BA   41   CR         0   TR  9   CH 10   NT  E--           1/8   voff=80
BA   41   CR         0   TR 10   CH  9   NT  Eb--            1   voff=80
BA   41   CR       1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   41   CR         1   TR  9   CH 10   NT  E--           1/8   voff=80
BA   41   CR         1   TR 10   CH  9   NT  Eb--          1/8   von=31   voff=80
BA   41   CR     1+1/8   TR  9   CH 10   NT  E--           1/8   voff=80
BA   41   CR     1+1/8   TR 10   CH  9   NT  Eb--          1/8   voff=80
BA   41   CR     1+1/4   TR  9   CH 10   NT  E--           1/8   von=63   voff=80
BA   41   CR     1+1/4   TR 10   CH  9   NT  Eb--          1/8   von=47   voff=80
BA   41   CR     1+1/3   TR  9   CH 10   NT  E--          1/24   voff=80
BA   41   CR     1+3/8   TR 10   CH  9   NT  Eb--          1/8   voff=80
BA   41   CR    1+5/12   TR  9   CH 10   NT  E--          1/24   von=79   voff=80
BA   41   CR     1+1/2   TR  9   CH 10   NT  E--          1/24   voff=80
BA   41   CR     1+1/2   TR 10   CH  9   NT  Eb--          1/8   von=63   voff=80
BA   41   CR    1+7/12   TR  9   CH 10   NT  E--          1/24   voff=80
BA   41   CR     1+5/8   TR 10   CH  9   NT  Eb--          1/8   von=79   voff=80
BA   41   CR     1+2/3   TR  9   CH 10   NT  E--          1/24   voff=80
BA   41   CR     1+3/4   TR 10   CH  9   NT  Eb--          1/8   von=95   voff=80
BA   41   CR     1+7/8   TR 10   CH  9   NT  Eb--          1/8   voff=80
BA   41   CR         2   TR  1   CH  1   NT  C--           1/4   voff=80
BA   41   CR         2   TR  3   CH  3   NT  C           1+7/8   voff=80
BA   41   CR         2   TR  4   CH  4   NT  C-              2   voff=80
BA   41   CR         2   TR 10   CH  9   NT  E--             2   voff=80
BA   41   CR         2   TR 10   CH  9   NT  E---            2   voff=80
BA   41   CR    2+1/24   TR  9   CH 10   NT  E--           1/8   von=95   voff=80
BA   41   CR    2+1/24   TR  9   CH 10   NT  A-            1/8   voff=80
BA   41   CR     2+1/2   TR  1   CH  1   NT  C--           1/4   voff=80
BA   41   CR   2+13/24   TR  9   CH 10   NT  E--           1/8   voff=80
BA   41   CR     3+1/2   TR  1   CH  1   NT  C--           1/4   voff=80
BA   41   CR   3+13/24   TR  9   CH 10   NT  E--           1/8   voff=80
BA   41   CR   3+19/24   TR  9   CH 10   NT  E--           1/8   voff=80

BA   42   CR         0   TR  1   CH  1   NT  C--           1/4   voff=80
BA   42   CR         0   TR  3   CH  3   NT  D             7/8   voff=80
BA   42   CR         0   TR  4   CH  4   NT  D-              1   voff=80
BA   42   CR         0   TR  9   CH 10   NT  E--           1/8   voff=80
BA   42   CR       1/2   TR  1   CH  1   NT  C--           1/4   voff=80
BA   42   CR       1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   42   CR         1   TR  3   CH  3   NT  E             7/8   voff=80
BA   42   CR         1   TR  4   CH  4   NT  E-              1   voff=80
BA   42   CR     1+1/2   TR  1   CH  1   NT  C--           1/4   voff=80
BA   42   CR         2   TR  1   CH  1   NT  D--           1/4   voff=80
BA   42   CR         2   TR  3   CH  3   NT  F#          1+7/8   voff=80
BA   42   CR         2   TR  4   CH  4   NT  F#-             2   voff=80
BA   42   CR         2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   42   CR     2+1/2   TR  1   CH  1   NT  D--           1/4   voff=80
BA   42   CR     2+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   42   CR     3+1/2   TR  1   CH  1   NT  D--           1/4   voff=80
BA   42   CR     3+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   42   CR     3+3/4   TR  9   CH 10   NT  E--           1/8   von=79   voff=80

BA   43   CR         0   TR  1   CH  1   NT  D--           1/4   voff=80
BA   43   CR         0   TR  3   CH  3   NT  A           1+7/8   voff=80
BA   43   CR         0   TR  4   CH  4   NT  A-              2   voff=80
BA   43   CR         0   TR  9   CH 10   NT  E--           1/8   von=95   voff=80
BA   43   CR       1/2   TR  1   CH  1   NT  D--           1/4   voff=80
BA   43   CR       1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   43   CR         1   TR  9   CH 10   NT  E--           1/8   voff=80
BA   43   CR     1+1/8   TR  9   CH 10   NT  E--           1/8   voff=80
BA   43   CR     1+1/4   TR  9   CH 10   NT  E--           1/8   von=63   voff=80
BA   43   CR     1+1/3   TR  9   CH 10   NT  E--          1/24   voff=80
BA   43   CR    1+5/12   TR  9   CH 10   NT  E--          1/24   von=79   voff=80
BA   43   CR     1+1/2   TR  1   CH  1   NT  D--           1/4   voff=80
BA   43   CR     1+1/2   TR  9   CH 10   NT  E--          1/24   voff=80
BA   43   CR    1+7/12   TR  9   CH 10   NT  E--          1/24   voff=80
BA   43   CR     1+2/3   TR  9   CH 10   NT  E--          1/24   voff=80
BA   43   CR         2   TR  1   CH  1   NT  E--           1/4   voff=80
BA   43   CR         2   TR  3   CH  3   NT  G           1+3/8   voff=80
BA   43   CR         2   TR  4   CH  4   NT  G-          1+1/2   voff=80
BA   43   CR    2+1/24   TR  9   CH 10   NT  E--           1/8   von=95   voff=80
BA   43   CR     2+1/2   TR  1   CH  1   NT  E--           1/4   voff=80
BA   43   CR   2+13/24   TR  9   CH 10   NT  E--           1/8   voff=80
BA   43   CR     3+1/2   TR  1   CH  1   NT  E--           1/4   voff=80
BA   43   CR     3+1/2   TR  3   CH  3   NT  D'          1+3/8   voff=80
BA   43   CR     3+1/2   TR  4   CH  4   NT  D           1+1/2   voff=80
BA   43   CR   3+13/24   TR  9   CH 10   NT  E--           1/8   voff=80
BA   43   CR   3+19/24   TR  9   CH 10   NT  E--           1/8   voff=80

BA   44   CR         0   TR  1   CH  1   NT  E--           1/4   voff=80
BA   44   CR         0   TR  9   CH 10   NT  E--           1/8   voff=80
BA   44   CR       1/2   TR  1   CH  1   NT  E--           1/4   voff=80
BA   44   CR       1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   44   CR         1   TR  3   CH  3   NT  G             7/8   voff=80
BA   44   CR         1   TR  4   CH  4   NT  G-              1   voff=80
BA   44   CR     1+1/2   TR  1   CH  1   NT  E--           1/4   voff=80
BA   44   CR     1+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   44   CR         2   TR  1   CH  1   NT  D--           1/4   voff=80
BA   44   CR         2   TR  3   CH  3   NT  G           1+7/8   voff=80
BA   44   CR         2   TR  4   CH  4   NT  G-              2   voff=80
BA   44   CR         2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   44   CR     2+1/2   TR  1   CH  1   NT  D--           1/4   voff=80
BA   44   CR     2+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   44   CR     3+1/2   TR  1   CH  1   NT  D--           1/4   voff=80
BA   44   CR     3+1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   44   CR     3+3/4   TR  9   CH 10   NT  E--           1/8   von=79   voff=80

BA   45   CR         0   TR  1   CH  1   NT  D--           1/4   voff=80
BA   45   CR         0   TR  3   CH  3   NT  F#          1+7/8   voff=80
BA   45   CR         0   TR  4   CH  4   NT  F#-             2   voff=80
BA   45   CR         0   TR  9   CH 10   NT  E--           1/8   von=95   voff=80
BA   45   CR       1/2   TR  1   CH  1   NT  D--           1/4   voff=80
BA   45   CR       1/2   TR  9   CH 10   NT  E--           1/8   voff=80
BA   45   CR         1   TR  9   CH 10   NT  E--           1/8   voff=80
BA   45   CR     1+1/8   TR  9   CH 10   NT  E--           1/8   voff=80
BA   45   CR     1+1/4   TR  9   CH 10   NT  E--           1/8   von=63   voff=80
BA   45   CR     1+1/3   TR  9   CH 10   NT  E--          1/24   voff=80
BA   45   CR    1+5/12   TR  9   CH 10   NT  E--          1/24   von=79   voff=80
BA   45   CR     1+1/2   TR  1   CH  1   NT  D--           1/4   voff=80
BA   45   CR     1+1/2   TR  9   CH 10   NT  E--          1/24   voff=80
BA   45   CR    1+7/12   TR  9   CH 10   NT  E--          1/24   voff=80
BA   45   CR     1+2/3   TR  9   CH 10   NT  E--          1/24   voff=80
BA   45   CR         2   TR  1   CH  1   NT  C'              4   voff=80
BA   45   CR         2   TR  1   CH  1   NT  G               4   voff=80
BA   45   CR         2   TR  1   CH  1   NT  C               4   voff=80
BA   45   CR         2   TR  1   CH  1   NT  C--           1/4   voff=80
BA   45   CR         2   TR  2   CH  2   NT  G-            1/4   voff=80
BA   45   CR         2   TR  2   CH  2   NT  E-            1/4   voff=80
BA   45   CR         2   TR  2   CH  2   NT  C-            1/4   voff=80
BA   45   CR         2   TR  3   CH  3   NT  C           1+7/8   voff=80
BA   45   CR         2   TR  4   CH  4   NT  C-              2   voff=80
BA   45   CR         2   TR  5   CH  5   NT  G-              4   voff=80
BA   45   CR         2   TR  5   CH  5   NT  E-              4   voff=80
BA   45   CR         2   TR  6   CH  6   NT  C-              4   voff=80
BA   45   CR    2+1/24   TR  9   CH 10   NT  E--           1/8   von=95   voff=80
BA   45   CR    2+1/24   TR  9   CH 10   NT  A-            1/8   voff=80
BA   45   CR     2+1/2   TR  1   CH  1   NT  C--           1/4   voff=80
BA   45   CR     2+1/2   TR  2   CH  2   NT  G-            1/4   voff=80
BA   45   CR     2+1/2   TR  2   CH  2   NT  E-            1/4   voff=80
BA   45   CR     2+1/2   TR  2   CH  2   NT  C-            1/4   voff=80
