
BA    1   CR         0   TR  0   CH 16   Tempo 129
BA    1   CR         0   TR  0   CH 16   Tempo 129
BA    1   CR         0   TR  0   CH 16   Tempo 129
BA    1   CR         0   TR  1   CH 16   Text type 3: "Tremelo Strings Pan Right"
BA   19   CR   1+23/32   TR 12   CH 12   ST &BB &0A &20
BA   19   CR   1+71/96   TR 12   CH 12   ST &BB &0A &1F
BA   19   CR     1+3/4   TR  5   CH  5   NT  G#---       23/96   von=91   voff=91
BA   19   CR     1+3/4   TR  6   CH  6   NT  E--         59/96   von=72   voff=72
BA   19   CR     1+3/4   TR  6   CH  6   NT  F-          59/96   voff=72
BA   19   CR     1+3/4   TR 12   CH 12   ST &EB &7F &3E
BA   19   CR   1+73/96   TR 12   CH 12   ST &BB &0A &1E
BA   19   CR   1+25/32   TR 12   CH 12   ST &BB &0A &1D
BA   19   CR   1+77/96   TR 12   CH 12   ST &BB &0A &1C
BA   19   CR   1+79/96   TR 12   CH 12   ST &BB &0A &1B
BA   19   CR   1+41/48   TR 12   CH 12   ST &BB &0A &1A
BA   19   CR     1+7/8   TR 12   CH 12   ST &BB &0A &19
BA   19   CR     1+7/8   TR 12   CH 12   ST &EB &5D &3E
BA   19   CR   1+43/48   TR 12   CH 12   ST &BB &0A &18
BA   19   CR   1+11/12   TR 12   CH 12   ST &BB &0A &17
BA   19   CR   1+15/16   TR 12   CH 12   ST &BB &0A &16
BA   19   CR   1+23/24   TR 12   CH 12   ST &BB &0A &15
BA   19   CR   1+47/48   TR 12   CH 12   ST &BB &0A &14
BA   19   CR         2   TR  5   CH  5   NT  A---        23/96   von=90   voff=90
BA   19   CR         2   TR 10   CH 10   NT  A           23/96   von=57   voff=57
BA   19   CR         2   TR 10   CH 10   NT  C--         23/96   von=95   voff=95
BA   19   CR         2   TR 12   CH 12   ST &BB &0A &13
BA   19   CR         2   TR 12   CH 12   ST &EB &56 &3E
BA   19   CR    2+1/32   TR 12   CH 12   ST &BB &0A &14
BA   19   CR    2+5/96   TR 12   CH 12   ST &BB &0A &15
BA   19   CR    2+7/96   TR 12   CH 12   ST &BB &0A &16
BA   19   CR    2+3/32   TR 12   CH 12   ST &BB &0A &17
BA   19   CR   2+11/96   TR 12   CH 12   ST &BB &0A &18
BA   19   CR     2+1/8   TR 12   CH 12   ST &EB &48 &3E
BA   19   CR   2+13/96   TR 12   CH 12   ST &BB &0A &19
BA   19   CR    2+5/32   TR 12   CH 12   ST &BB &0A &1A
BA   19   CR    2+3/16   TR 12   CH 12   ST &BB &0A &1B
BA   19   CR    2+5/24   TR 12   CH 12   ST &BB &0A &1C
BA   19   CR   2+11/48   TR 12   CH 12   ST &BB &0A &1D
BA   19   CR     2+1/4   TR  5   CH  5   NT  Bb---       23/96   voff=90
BA   19   CR     2+1/4   TR  6   CH  6   NT  B-          59/96   von=77   voff=77
BA   19   CR     2+1/4   TR 12   CH 12   ST &BB &0A &1E
BA   19   CR     2+1/4   TR 12   CH 12   ST &EB &3B &3E
BA   19   CR   2+13/48   TR 12   CH 12   ST &BB &0A &1F
BA   19   CR    2+7/24   TR 12   CH 12   ST &BB &0A &20
BA   19   CR    2+5/16   TR 12   CH 12   ST &BB &0A &21
BA   19   CR     2+1/3   TR 12   CH 12   ST &BB &0A &22
BA   19   CR   2+35/96   TR 12   CH 12   ST &BB &0A &23
BA   19   CR     2+3/8   TR  6   CH  6   NT  G--         59/96   von=62   voff=62
BA   19   CR     2+3/8   TR  6   CH  6   NT  Eb-         59/96   voff=62
BA   19   CR     2+3/8   TR 12   CH 12   ST &EB &2D &3E
BA   19   CR   2+37/96   TR 12   CH 12   ST &BB &0A &24
BA   19   CR   2+13/32   TR 12   CH 12   ST &BB &0A &25
BA   19   CR   2+41/96   TR 12   CH 12   ST &BB &0A &26
BA   19   CR   2+43/96   TR 12   CH 12   ST &BB &0A &27
BA   19   CR   2+15/32   TR 12   CH 12   ST &BB &0A &28
BA   19   CR   2+47/96   TR 12   CH 12   ST &BB &0A &29
BA   19   CR     2+1/2   TR  5   CH  5   NT  A---        23/96   von=92   voff=92
BA   19   CR     2+1/2   TR  6   CH  6   NT  F#--        59/96   von=79   voff=79
BA   19   CR     2+1/2   TR 10   CH 10   NT  Bb          23/96   von=49   voff=49
BA   19   CR     2+1/2   TR 10   CH 10   NT  C           23/96   von=86   voff=86
BA   19   CR     2+1/2   TR 12   CH 12   ST &EB &18 &3E
BA   19   CR   2+25/48   TR 12   CH 12   ST &BB &0A &2A
BA   19   CR   2+13/24   TR 12   CH 12   ST &BB &0A &2B
BA   19   CR    2+9/16   TR 12   CH 12   ST &BB &0A &2C
BA   19   CR    2+7/12   TR 12   CH 12   ST &BB &0A &2D
BA   19   CR   2+29/48   TR 12   CH 12   ST &BB &0A &2E
BA   19   CR     2+5/8   TR  6   CH  6   NT  Bb--        59/96   von=82   voff=82
BA   19   CR     2+5/8   TR 12   CH 12   ST &BB &0A &2F
BA   19   CR   2+31/48   TR 12   CH 12   ST &BB &0A &30
BA   19   CR     2+2/3   TR 12   CH 12   ST &BB &0A &31
BA   19   CR   2+67/96   TR 12   CH 12   ST &BB &0A &32
BA   19   CR   2+23/32   TR 12   CH 12   ST &BB &0A &33
BA   19   CR   2+71/96   TR 12   CH 12   ST &BB &0A &34
BA   19   CR     2+3/4   TR  5   CH  5   NT  B---        23/96   von=95   voff=95
BA   19   CR     2+3/4   TR 10   CH 10   NT  C#          23/96   von=95   voff=95
BA   19   CR     2+3/4   TR 12   CH 12   ST &EB &0B &3E
BA   19   CR   2+73/96   TR 12   CH 12   ST &BB &0A &35
BA   19   CR   2+25/32   TR 12   CH 12   ST &BB &0A &36
BA   19   CR   2+77/96   TR 12   CH 12   ST &BB &0A &37
BA   19   CR   2+79/96   TR 12   CH 12   ST &BB &0A &38
BA   19   CR   2+41/48   TR 12   CH 12   ST &BB &0A &39
BA   19   CR     2+7/8   TR 12   CH 12   ST &BB &0A &3A
BA   19   CR   2+43/48   TR 12   CH 12   ST &BB &0A &3B
BA   19   CR   2+11/12   TR 12   CH 12   ST &BB &0A &3C
BA   19   CR   2+15/16   TR 12   CH 12   ST &BB &0A &3D
BA   19   CR   2+23/24   TR 12   CH 12   ST &BB &0A &3E
BA   19   CR   2+47/48   TR 12   CH 12   ST &BB &0A &3F
BA   19   CR         3   TR  5   CH  5   NT  A---        23/96   von=97   voff=97
BA   19   CR         3   TR 10   CH 10   NT  A           23/96   von=57   voff=57
BA   19   CR         3   TR 12   CH 12   ST &BB &0A &40
BA   19   CR         3   TR 12   CH 12   ST &EB &7D &3D
BA   19   CR    3+1/32   TR 12   CH 12   ST &BB &0A &41
BA   19   CR    3+5/96   TR 12   CH 12   ST &BB &0A &42
BA   19   CR    3+7/96   TR 12   CH 12   ST &BB &0A &43
BA   19   CR    3+3/32   TR 12   CH 12   ST &BB &0A &44
BA   19   CR   3+11/96   TR 12   CH 12   ST &BB &0A &45
BA   19   CR     3+1/8   TR  6   CH  6   NT  G--         59/96   von=84   voff=84
BA   19   CR     3+1/8   TR 12   CH 12   ST &EB &76 &3D
BA   19   CR   3+13/96   TR 12   CH 12   ST &BB &0A &46
BA   19   CR    3+5/32   TR 12   CH 12   ST &BB &0A &47
BA   19   CR    3+3/16   TR 12   CH 12   ST &BB &0A &48
BA   19   CR    3+5/24   TR 12   CH 12   ST &BB &0A &49
BA   19   CR   3+11/48   TR 12   CH 12   ST &BB &0A &4A
BA   19   CR     3+1/4   TR  5   CH  5   NT  C--         23/96   von=98   voff=98
BA   19   CR     3+1/4   TR 12   CH 12   ST &BB &0A &4B
BA   19   CR     3+1/4   TR 12   CH 12   ST &EB &6F &3D
BA   19   CR   3+13/48   TR 12   CH 12   ST &BB &0A &4C
BA   19   CR    3+7/24   TR 12   CH 12   ST &BB &0A &4D
BA   19   CR    3+5/16   TR 12   CH 12   ST &BB &0A &4E
BA   19   CR     3+1/3   TR 12   CH 12   ST &BB &0A &4F
BA   19   CR   3+35/96   TR 12   CH 12   ST &BB &0A &50
BA   19   CR     3+3/8   TR  6   CH  6   NT  E-          59/96   voff=84
BA   19   CR     3+3/8   TR  6   CH  6   NT  G#--        59/96   voff=84
BA   19   CR     3+3/8   TR 12   CH 12   ST &EB &69 &3D
BA   19   CR   3+37/96   TR 12   CH 12   ST &BB &0A &51
BA   19   CR   3+13/32   TR 12   CH 12   ST &BB &0A &52
BA   19   CR   3+41/96   TR 12   CH 12   ST &BB &0A &53
BA   19   CR   3+43/96   TR 12   CH 12   ST &BB &0A &54
BA   19   CR   3+15/32   TR 12   CH 12   ST &BB &0A &55
BA   19   CR   3+47/96   TR 12   CH 12   ST &BB &0A &56
BA   19   CR     3+1/2   TR  5   CH  5   NT  A---        23/96   voff=98
BA   19   CR     3+1/2   TR 10   CH 10   NT  Bb          23/96   von=49   voff=49
BA   19   CR     3+1/2   TR 12   CH 12   ST &EB &62 &3D
BA   19   CR   3+25/48   TR 12   CH 12   ST &BB &0A &57
BA   19   CR   3+13/24   TR 12   CH 12   ST &BB &0A &58
BA   19   CR    3+9/16   TR 12   CH 12   ST &BB &0A &59
BA   19   CR    3+7/12   TR 12   CH 12   ST &BB &0A &5A
BA   19   CR   3+29/48   TR 12   CH 12   ST &BB &0A &5B
BA   19   CR     3+5/8   TR 12   CH 12   ST &BB &0A &5C
BA   19   CR   3+31/48   TR 12   CH 12   ST &BB &0A &5D
BA   19   CR     3+2/3   TR 12   CH 12   ST &BB &0A &5E
BA   19   CR   3+67/96   TR 12   CH 12   ST &BB &0A &5F
BA   19   CR   3+23/32   TR 12   CH 12   ST &BB &0A &60
BA   19   CR   3+71/96   TR 12   CH 12   ST &BB &0A &61
BA   19   CR     3+3/4   TR  5   CH  5   NT  Eb--        23/96   von=97   voff=97
BA   19   CR     3+3/4   TR 12   CH 12   ST &EB &54 &3D
BA   19   CR   3+73/96   TR 12   CH 12   ST &BB &0A &62
BA   19   CR   3+25/32   TR 12   CH 12   ST &BB &0A &63
BA   19   CR   3+77/96   TR 12   CH 12   ST &BB &0A &64
BA   19   CR   3+79/96   TR 12   CH 12   ST &BB &0A &65
BA   19   CR   3+41/48   TR 12   CH 12   ST &BB &0A &66
BA   19   CR     3+7/8   TR 12   CH 12   ST &BB &0A &67
BA   19   CR   3+43/48   TR 12   CH 12   ST &BB &0A &68
BA   19   CR   3+11/12   TR 12   CH 12   ST &BB &0A &69
BA   19   CR   3+15/16   TR 12   CH 12   ST &BB &0A &6A
BA   19   CR   3+23/24   TR 12   CH 12   ST &BB &0A &6B
BA   19   CR   3+47/48   TR 12   CH 12   ST &BB &0A &6C

BA   20   CR         0   TR  5   CH  5   NT  A---        23/96   voff=97
BA   20   CR         0   TR  6   CH  6   NT  F--         59/96   von=103   voff=103
BA   20   CR         0   TR 10   CH 10   NT  A           23/96   von=57   voff=57
BA   20   CR         0   TR 10   CH 10   NT  C--         23/96   von=95   voff=95
BA   20   CR         0   TR 12   CH 12   ST &BB &0A &6D
BA   20   CR      1/32   TR 12   CH 12   ST &BB &0A &6C
BA   20   CR      5/96   TR 12   CH 12   ST &BB &0A &6B
BA   20   CR      7/96   TR 12   CH 12   ST &BB &0A &6A
BA   20   CR      3/32   TR 12   CH 12   ST &BB &0A &69
BA   20   CR     11/96   TR 12   CH 12   ST &BB &0A &68
BA   20   CR       1/8   TR 12   CH 12   ST &EB &4D &3D
BA   20   CR     13/96   TR 12   CH 12   ST &BB &0A &67
BA   20   CR      5/32   TR 12   CH 12   ST &BB &0A &66
BA   20   CR     17/96   TR 12   CH 12   ST &BB &0A &65
BA   20   CR     19/96   TR 12   CH 12   ST &BB &0A &64
BA   20   CR     11/48   TR 12   CH 12   ST &BB &0A &63
BA   20   CR       1/4   TR  5   CH  5   NT  B---        23/96   von=96   voff=96
BA   20   CR       1/4   TR  6   CH  6   NT  C#-         59/96   von=97   voff=97
BA   20   CR       1/4   TR 10   CH 10   NT  C--         23/96   von=49   voff=49
BA   20   CR       1/4   TR 12   CH 12   ST &BB &0A &62
BA   20   CR     13/48   TR 12   CH 12   ST &BB &0A &61
BA   20   CR      7/24   TR 12   CH 12   ST &BB &0A &60
BA   20   CR      5/16   TR 12   CH 12   ST &BB &0A &5F
BA   20   CR       1/3   TR 12   CH 12   ST &BB &0A &5E
BA   20   CR     17/48   TR 12   CH 12   ST &BB &0A &5D
BA   20   CR       3/8   TR 12   CH 12   ST &BB &0A &5C
BA   20   CR     19/48   TR 12   CH 12   ST &BB &0A &5B
BA   20   CR     41/96   TR 12   CH 12   ST &BB &0A &5A
BA   20   CR     43/96   TR 12   CH 12   ST &BB &0A &59
BA   20   CR     15/32   TR 12   CH 12   ST &BB &0A &58
BA   20   CR     47/96   TR 12   CH 12   ST &BB &0A &57
BA   20   CR       1/2   TR  5   CH  5   NT  A---        23/96   von=95   voff=95
BA   20   CR       1/2   TR  6   CH  6   NT  A-          59/96   von=99   voff=99
BA   20   CR       1/2   TR  6   CH  6   NT  G--         59/96   voff=99
BA   20   CR       1/2   TR 10   CH 10   NT  Bb          23/96   voff=49
BA   20   CR       1/2   TR 10   CH 10   NT  C           23/96   von=83   voff=83
BA   20   CR     49/96   TR 12   CH 12   ST &BB &0A &56
BA   20   CR     17/32   TR 12   CH 12   ST &BB &0A &55
BA   20   CR     53/96   TR 12   CH 12   ST &BB &0A &54
BA   20   CR     55/96   TR 12   CH 12   ST &BB &0A &53
BA   20   CR     19/32   TR 12   CH 12   ST &BB &0A &52
BA   20   CR       5/8   TR 12   CH 12   ST &BB &0A &51
BA   20   CR     31/48   TR 12   CH 12   ST &BB &0A &50
BA   20   CR       2/3   TR 12   CH 12   ST &BB &0A &4F
BA   20   CR     11/16   TR 12   CH 12   ST &BB &0A &4E
BA   20   CR     17/24   TR 12   CH 12   ST &BB &0A &4D
BA   20   CR     35/48   TR 12   CH 12   ST &BB &0A &4C
BA   20   CR       3/4   TR  5   CH  5   NT  G#---       23/96   von=96   voff=96
BA   20   CR       3/4   TR  6   CH  6   NT  G#--        59/96   von=93   voff=93
BA   20   CR       3/4   TR  6   CH  6   NT  D-          59/96   voff=93
BA   20   CR       3/4   TR 10   CH 10   NT  C#          23/96   von=91   voff=91
BA   20   CR       3/4   TR 12   CH 12   ST &BB &0A &4B
BA   20   CR       3/4   TR 12   CH 12   ST &EB &5B &3D
BA   20   CR     37/48   TR 12   CH 12   ST &BB &0A &4A
BA   20   CR     19/24   TR 12   CH 12   ST &BB &0A &49
BA   20   CR     79/96   TR 12   CH 12   ST &BB &0A &48
BA   20   CR     27/32   TR 12   CH 12   ST &BB &0A &47
BA   20   CR     83/96   TR 12   CH 12   ST &BB &0A &46
BA   20   CR       7/8   TR 12   CH 12   ST &EB &69 &3D
BA   20   CR     85/96   TR 12   CH 12   ST &BB &0A &45
BA   20   CR     29/32   TR 12   CH 12   ST &BB &0A &44
BA   20   CR     89/96   TR 12   CH 12   ST &BB &0A &43
BA   20   CR     91/96   TR 12   CH 12   ST &BB &0A &42
BA   20   CR     31/32   TR 12   CH 12   ST &BB &0A &41
BA   20   CR     95/96   TR 12   CH 12   ST &BB &0A &40
BA   20   CR         1   TR  5   CH  5   NT  A---        23/96   von=97   voff=97
BA   20   CR         1   TR  6   CH  6   NT  A-          11/96   von=91   voff=99
BA   20   CR         1   TR  6   CH  6   NT  A--         59/96   voff=91
BA   20   CR         1   TR 10   CH 10   NT  A           23/96   von=57   voff=57
BA   20   CR         1   TR 12   CH 12   ST &EB &7D &3D
BA   20   CR    1+1/48   TR 12   CH 12   ST &BB &0A &3F
BA   20   CR    1+1/24   TR 12   CH 12   ST &BB &0A &3E
BA   20   CR    1+1/16   TR 12   CH 12   ST &BB &0A &3D
BA   20   CR    1+1/12   TR 12   CH 12   ST &BB &0A &3C
BA   20   CR    1+5/48   TR 12   CH 12   ST &BB &0A &3B
BA   20   CR     1+1/8   TR  6   CH  6   NT  E-          59/96   von=93   voff=93
BA   20   CR     1+1/8   TR 12   CH 12   ST &BB &0A &3A
BA   20   CR     1+1/8   TR 12   CH 12   ST &EB &76 &3D
BA   20   CR    1+7/48   TR 12   CH 12   ST &BB &0A &39
BA   20   CR     1+1/6   TR 12   CH 12   ST &BB &0A &38
BA   20   CR    1+3/16   TR 12   CH 12   ST &BB &0A &37
BA   20   CR    1+7/32   TR 12   CH 12   ST &BB &0A &36
BA   20   CR   1+23/96   TR 12   CH 12   ST &BB &0A &35
BA   20   CR     1+1/4   TR  5   CH  5   NT  B---        23/96   von=98   voff=98
BA   20   CR     1+1/4   TR  6   CH  6   NT  C#--        59/96   voff=93
BA   20   CR     1+1/4   TR 12   CH 12   ST &EB &69 &3D
BA   20   CR   1+25/96   TR 12   CH 12   ST &BB &0A &34
BA   20   CR    1+9/32   TR 12   CH 12   ST &BB &0A &33
BA   20   CR   1+29/96   TR 12   CH 12   ST &BB &0A &32
BA   20   CR   1+31/96   TR 12   CH 12   ST &BB &0A &31
BA   20   CR   1+11/32   TR 12   CH 12   ST &BB &0A &30
BA   20   CR   1+35/96   TR 12   CH 12   ST &BB &0A &2F
BA   20   CR     1+3/8   TR  6   CH  6   NT  Bb--        59/96   von=87   voff=87
BA   20   CR     1+3/8   TR 12   CH 12   ST &EB &5B &3D
BA   20   CR   1+37/96   TR 12   CH 12   ST &BB &0A &2E
BA   20   CR    1+5/12   TR 12   CH 12   ST &BB &0A &2D
BA   20   CR    1+7/16   TR 12   CH 12   ST &BB &0A &2C
BA   20   CR   1+11/24   TR 12   CH 12   ST &BB &0A &2B
BA   20   CR   1+23/48   TR 12   CH 12   ST &BB &0A &2A
BA   20   CR     1+1/2   TR  5   CH  5   NT  A---        23/96   von=99   voff=99
BA   20   CR     1+1/2   TR 10   CH 10   NT  Bb          23/96   von=49   voff=49
BA   20   CR     1+1/2   TR 12   CH 12   ST &BB &0A &29
BA   20   CR   1+25/48   TR 12   CH 12   ST &BB &0A &28
BA   20   CR   1+13/24   TR 12   CH 12   ST &BB &0A &27
BA   20   CR    1+9/16   TR 12   CH 12   ST &BB &0A &26
BA   20   CR    1+7/12   TR 12   CH 12   ST &BB &0A &25
BA   20   CR   1+59/96   TR 12   CH 12   ST &BB &0A &24
BA   20   CR     1+5/8   TR  6   CH  6   NT  C#-         59/96   von=84   voff=84
BA   20   CR   1+61/96   TR 12   CH 12   ST &BB &0A &23
BA   20   CR   1+21/32   TR 12   CH 12   ST &BB &0A &22
BA   20   CR   1+65/96   TR 12   CH 12   ST &BB &0A &21
BA   20   CR   1+67/96   TR 12   CH 12   ST &BB &0A &20
BA   20   CR   1+23/32   TR 12   CH 12   ST &BB &0A &1F
BA   20   CR   1+71/96   TR 12   CH 12   ST &BB &0A &1E
BA   20   CR     1+3/4   TR  5   CH  5   NT  G#---       23/96   voff=99
BA   20   CR     1+3/4   TR  6   CH  6   NT  G#-         59/96   von=85   voff=85
BA   20   CR     1+3/4   TR  6   CH  6   NT  G--         59/96   voff=85
BA   20   CR   1+73/96   TR 12   CH 12   ST &BB &0A &1D
BA   20   CR   1+25/32   TR 12   CH 12   ST &BB &0A &1C
BA   20   CR   1+13/16   TR 12   CH 12   ST &BB &0A &1B
BA   20   CR     1+5/6   TR 12   CH 12   ST &BB &0A &1A
BA   20   CR   1+41/48   TR 12   CH 12   ST &BB &0A &19
BA   20   CR     1+7/8   TR 12   CH 12   ST &BB &0A &18
BA   20   CR   1+43/48   TR 12   CH 12   ST &BB &0A &17
BA   20   CR   1+11/12   TR 12   CH 12   ST &BB &0A &16
BA   20   CR   1+15/16   TR 12   CH 12   ST &BB &0A &15
BA   20   CR   1+23/24   TR 12   CH 12   ST &BB &0A &14
BA   20   CR   1+47/48   TR 12   CH 12   ST &BB &0A &13
BA   20   CR         2   TR  5   CH  5   NT  F#---       23/96   voff=99
BA   20   CR         2   TR  6   CH  6   NT  Bb--        59/96   von=81   voff=81
BA   20   CR         2   TR 10   CH 10   NT  A           23/96   von=57   voff=57
BA   20   CR         2   TR 10   CH 10   NT  C--         23/96   von=95   voff=95
BA   20   CR         2   TR 12   CH 12   ST &BB &0A &12
BA   20   CR    2+1/32   TR 12   CH 12   ST &BB &0A &13
BA   20   CR    2+5/96   TR 12   CH 12   ST &BB &0A &14
BA   20   CR    2+7/96   TR 12   CH 12   ST &BB &0A &15
BA   20   CR    2+3/32   TR 12   CH 12   ST &BB &0A &16
BA   20   CR   2+11/96   TR 12   CH 12   ST &BB &0A &17
BA   20   CR     2+1/8   TR  6   CH  6   NT  Bb--        47/96   von=80   voff=81
BA   20   CR   2+13/96   TR 12   CH 12   ST &BB &0A &18
BA   20   CR    2+5/32   TR 12   CH 12   ST &BB &0A &19
BA   20   CR    2+3/16   TR 12   CH 12   ST &BB &0A &1A
BA   20   CR    2+5/24   TR 12   CH 12   ST &BB &0A &1B
BA   20   CR   2+11/48   TR 12   CH 12   ST &BB &0A &1C
BA   20   CR     2+1/4   TR  5   CH  5   NT  A---        23/96   von=97   voff=97
BA   20   CR     2+1/4   TR 12   CH 12   ST &BB &0A &1D
BA   20   CR   2+13/48   TR 12   CH 12   ST &BB &0A &1E
BA   20   CR    2+7/24   TR 12   CH 12   ST &BB &0A &1F
BA   20   CR    2+5/16   TR 12   CH 12   ST &BB &0A &20
BA   20   CR     2+1/3   TR 12   CH 12   ST &BB &0A &21
BA   20   CR   2+35/96   TR 12   CH 12   ST &BB &0A &22
BA   20   CR     2+3/8   TR  6   CH  6   NT  G#-         59/96   von=79   voff=79
BA   20   CR   2+37/96   TR 12   CH 12   ST &BB &0A &23
BA   20   CR   2+13/32   TR 12   CH 12   ST &BB &0A &24
BA   20   CR   2+41/96   TR 12   CH 12   ST &BB &0A &25
BA   20   CR   2+43/96   TR 12   CH 12   ST &BB &0A &26
BA   20   CR   2+15/32   TR 12   CH 12   ST &BB &0A &27
BA   20   CR   2+47/96   TR 12   CH 12   ST &BB &0A &28
BA   20   CR     2+1/2   TR  5   CH  5   NT  C--         23/96   voff=97
BA   20   CR     2+1/2   TR  6   CH  6   NT  Bb--        11/96   von=77   voff=81
BA   20   CR     2+1/2   TR  6   CH  6   NT  D--         59/96   voff=77
BA   20   CR     2+1/2   TR 10   CH 10   NT  Bb          23/96   von=49   voff=49
BA   20   CR     2+1/2   TR 10   CH 10   NT  C           23/96   von=83   voff=83
BA   20   CR   2+25/48   TR 12   CH 12   ST &BB &0A &29
BA   20   CR   2+13/24   TR 12   CH 12   ST &BB &0A &2A
BA   20   CR    2+9/16   TR 12   CH 12   ST &BB &0A &2B
BA   20   CR    2+7/12   TR 12   CH 12   ST &BB &0A &2C
BA   20   CR   2+29/48   TR 12   CH 12   ST &BB &0A &2D
BA   20   CR     2+5/8   TR 12   CH 12   ST &BB &0A &2E
BA   20   CR   2+31/48   TR 12   CH 12   ST &BB &0A &2F
BA   20   CR     2+2/3   TR 12   CH 12   ST &BB &0A &30
BA   20   CR   2+67/96   TR 12   CH 12   ST &BB &0A &31
BA   20   CR   2+23/32   TR 12   CH 12   ST &BB &0A &32
BA   20   CR   2+71/96   TR 12   CH 12   ST &BB &0A &33
BA   20   CR     2+3/4   TR  5   CH  5   NT  Eb--        23/96   voff=97
BA   20   CR     2+3/4   TR  6   CH  6   NT  Eb-         59/96   voff=77
BA   20   CR     2+3/4   TR 10   CH 10   NT  C#          23/96   von=93   voff=93
BA   20   CR   2+73/96   TR 12   CH 12   ST &BB &0A &34
BA   20   CR   2+25/32   TR 12   CH 12   ST &BB &0A &35
BA   20   CR   2+77/96   TR 12   CH 12   ST &BB &0A &36
BA   20   CR   2+79/96   TR 12   CH 12   ST &BB &0A &37
BA   20   CR   2+41/48   TR 12   CH 12   ST &BB &0A &38
BA   20   CR     2+7/8   TR  6   CH  6   NT  Eb--        59/96   von=75   voff=75
BA   20   CR     2+7/8   TR 12   CH 12   ST &BB &0A &39
BA   20   CR   2+43/48   TR 12   CH 12   ST &BB &0A &3A
BA   20   CR   2+11/12   TR 12   CH 12   ST &BB &0A &3B
BA   20   CR   2+15/16   TR 12   CH 12   ST &BB &0A &3C
BA   20   CR   2+23/24   TR 12   CH 12   ST &BB &0A &3D
BA   20   CR   2+47/48   TR 12   CH 12   ST &BB &0A &3E
BA   20   CR         3   TR  5   CH  5   NT  F#--        23/96   voff=97
