
BA    1   CR         0   TR  0   CH 16   Tempo 138
BA    1   CR         0   TR  0   CH 16   Tempo 138
BA    1   CR         0   TR  0   CH 16   Tempo 138
BA    1   CR         0   TR  1   CH 16   Text type 3: "Piano Beginning"
BA   29   CR       1/4   TR 10   CH 10   NT  E--         11/96   voff=38
BA   29   CR       1/4   TR 10   CH 10   NT  Eb--        11/96   von=83   voff=83
BA   29   CR       3/4   TR  2   CH  2   NT  C#'         23/96   von=51   voff=51
BA   29   CR       3/4   TR  2   CH  2   NT  A'          23/96   von=114   voff=114
BA   29   CR       3/4   TR  3   CH  3   NT  C#'         23/96   von=51   voff=51
BA   29   CR       3/4   TR  3   CH  3   NT  A'          23/96   von=114   voff=114
BA   29   CR       3/4   TR  4   CH  4   NT  A--         23/96   voff=82
BA   29   CR       3/4   TR  5   CH  5   NT  C#          23/96   von=82   voff=82
BA   29   CR       3/4   TR  5   CH  5   NT  A           23/96   von=123   voff=123
BA   29   CR       3/4   TR  6   CH  6   NT  C#          23/96   von=51   voff=51
BA   29   CR       3/4   TR  6   CH  6   NT  A           23/96   von=123   voff=123
BA   29   CR       3/4   TR 10   CH 10   NT  C           23/96   von=61   voff=61
BA   29   CR       3/4   TR 10   CH 10   NT  C--         11/96   voff=61
BA   29   CR       3/4   TR 10   CH 10   NT  F#--        11/96   von=44   voff=44
BA   29   CR       3/4   TR 10   CH 10   NT  E--         11/96   von=39   voff=39
BA   29   CR       3/4   TR 10   CH 10   NT  Eb--        11/96   von=80   voff=80
BA   29   CR         1   TR  2   CH  2   NT  C#'         23/96   von=51   voff=51
BA   29   CR         1   TR  2   CH  2   NT  A'          23/96   von=87   voff=87
BA   29   CR         1   TR  3   CH  3   NT  C#'         23/96   von=51   voff=51
BA   29   CR         1   TR  3   CH  3   NT  A'          23/96   von=87   voff=87
BA   29   CR         1   TR  4   CH  4   NT  A--         23/96   voff=82
BA   29   CR         1   TR  5   CH  5   NT  C#          23/96   von=82   voff=82
BA   29   CR         1   TR  5   CH  5   NT  A           23/96   von=114   voff=114
BA   29   CR         1   TR  6   CH  6   NT  C#          23/96   von=51   voff=51
BA   29   CR         1   TR  6   CH  6   NT  A           23/96   von=114   voff=114
BA   29   CR         1   TR 10   CH 10   NT  C--         11/96   von=60   voff=60
BA   29   CR         1   TR 10   CH 10   NT  F#--        11/96   von=43   voff=43
BA   29   CR         1   TR 10   CH 10   NT  E--         11/96   voff=43
BA   29   CR         1   TR 10   CH 10   NT  Eb--        11/96   von=85   voff=85
BA   29   CR     1+1/4   TR 10   CH 10   NT  D-          23/96   von=68   voff=68
BA   29   CR     1+1/2   TR 10   CH 10   NT  C-          23/96   voff=68
BA   29   CR     1+3/4   TR 10   CH 10   NT  A--         23/96   voff=68
BA   29   CR   1+15/16   TR 15   CH 15   NT  G#'          5/96   von=23   voff=23
BA   29   CR         2   TR  4   CH  4   NT  D--         23/96   von=94   voff=94
BA   29   CR         2   TR 10   CH 10   NT  G-          11/96   von=98   voff=98
BA   29   CR         2   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   29   CR         2   TR 10   CH 10   NT  C--         11/96   von=80   voff=80
BA   29   CR         2   TR 11   CH 11   NT  B           23/96   von=62   voff=62
BA   29   CR         2   TR 12   CH 12   NT  F           23/96   von=68   voff=68
BA   29   CR         2   TR 15   CH 15   NT  E'           5/96   von=32   voff=32
BA   29   CR     2+1/8   TR 15   CH 15   NT  F'           5/96   voff=32
BA   29   CR    2+3/16   TR 15   CH 15   NT  E'           5/96   von=31   voff=31
BA   29   CR     2+1/4   TR  4   CH  4   NT  D--         23/96   voff=94
BA   29   CR     2+1/4   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   29   CR     2+1/4   TR 11   CH 11   NT  B           23/96   voff=62
BA   29   CR     2+1/4   TR 12   CH 12   NT  F           23/96   voff=68
BA   29   CR     2+1/4   TR 15   CH 15   NT  Bb           5/96   von=20   voff=20
BA   29   CR    2+5/16   TR 15   CH 15   NT  A'           5/96   voff=20
BA   29   CR     2+3/8   TR 15   CH 15   NT  D''          5/96   von=21   voff=21
BA   29   CR     2+3/8   TR 15   CH 15   NT  F'           5/96   von=31   voff=31
BA   29   CR    2+7/16   TR 15   CH 15   NT  G#'          5/96   von=21   voff=21
BA   29   CR    2+7/16   TR 15   CH 15   NT  C#''         5/96   voff=21
BA   29   CR    2+7/16   TR 15   CH 15   NT  E'           5/96   von=31   voff=31
BA   29   CR     2+1/2   TR 10   CH 10   NT  G#--        11/96   voff=79
BA   29   CR     2+1/2   TR 15   CH 15   NT  E            5/96   von=20   voff=20
BA   29   CR    2+9/16   TR 15   CH 15   NT  E'           5/96   von=33   voff=33
BA   29   CR    2+9/16   TR 15   CH 15   NT  Bb           5/96   von=23   voff=23
BA   29   CR     2+5/8   TR 15   CH 15   NT  F'           5/96   von=33   voff=33
BA   29   CR   2+11/16   TR 15   CH 15   NT  E'           5/96   von=35   voff=35
BA   29   CR     2+3/4   TR  4   CH  4   NT  D--         23/96   voff=94
BA   29   CR     2+3/4   TR 10   CH 10   NT  G#--        11/96   voff=79
BA   29   CR     2+3/4   TR 10   CH 10   NT  C#          11/96   von=62   voff=62
BA   29   CR     2+3/4   TR 10   CH 10   NT  C--         11/96   von=80   voff=80
BA   29   CR     2+3/4   TR 11   CH 11   NT  B           23/96   voff=62
BA   29   CR     2+3/4   TR 12   CH 12   NT  F           23/96   voff=68
BA   29   CR     2+3/4   TR 15   CH 15   NT  G#-          5/96   von=27   voff=27
BA   29   CR     2+3/4   TR 15   CH 15   NT  E            5/96   voff=27
BA   29   CR   2+13/16   TR 15   CH 15   NT  G'           5/96   von=21   voff=21
BA   29   CR     2+7/8   TR 15   CH 15   NT  E'           5/96   von=35   voff=35
BA   29   CR     2+7/8   TR 15   CH 15   NT  F'           5/96   voff=35
BA   29   CR         3   TR  4   CH  4   NT  D--         23/96   voff=94
BA   29   CR         3   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   29   CR         3   TR 10   CH 10   NT  E--         11/96   von=40   voff=40
BA   29   CR         3   TR 10   CH 10   NT  F#--        11/96   von=59   voff=59
BA   29   CR         3   TR 10   CH 10   NT  Eb--        11/96   von=72   voff=72
BA   29   CR         3   TR 11   CH 11   NT  B           23/96   voff=62
BA   29   CR         3   TR 12   CH 12   NT  F           23/96   voff=68
BA   29   CR         3   TR 15   CH 15   NT  E'           5/96   von=37   voff=37
BA   29   CR     3+1/8   TR 15   CH 15   NT  E'           5/96   von=33   voff=33
BA   29   CR     3+1/8   TR 15   CH 15   NT  F'           5/96   voff=33
BA   29   CR     3+1/8   TR 15   CH 15   NT  C#''         5/96   von=21   voff=21
BA   29   CR     3+1/4   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   29   CR     3+1/4   TR 15   CH 15   NT  Bb'          5/96   voff=21
BA   29   CR    3+5/16   TR 15   CH 15   NT  F#           5/96   voff=21
BA   29   CR     3+3/8   TR 15   CH 15   NT  E'           5/96   von=27   voff=27
BA   29   CR     3+1/2   TR  4   CH  4   NT  D--         23/96   voff=94
BA   29   CR     3+1/2   TR 10   CH 10   NT  G#--        11/96   voff=79
BA   29   CR     3+1/2   TR 10   CH 10   NT  C--         11/96   von=80   voff=80
BA   29   CR     3+1/2   TR 11   CH 11   NT  B           23/96   voff=62
BA   29   CR     3+1/2   TR 12   CH 12   NT  F           23/96   voff=68
BA   29   CR     3+1/2   TR 15   CH 15   NT  F'           5/96   von=28   voff=28
BA   29   CR     3+1/2   TR 15   CH 15   NT  B-           5/96   von=21   voff=21
BA   29   CR    3+9/16   TR 15   CH 15   NT  E'           5/96   von=29   voff=29
BA   29   CR   3+11/16   TR 15   CH 15   NT  E'           5/96   von=31   voff=31
BA   29   CR     3+3/4   TR  4   CH  4   NT  D--         23/96   voff=94
BA   29   CR     3+3/4   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   29   CR     3+3/4   TR 11   CH 11   NT  B           23/96   voff=62
BA   29   CR     3+3/4   TR 12   CH 12   NT  F           23/96   voff=68
BA   29   CR     3+3/4   TR 15   CH 15   NT  C'           5/96   von=18   voff=18
BA   29   CR     3+3/4   TR 15   CH 15   NT  F'           5/96   von=32   voff=32
BA   29   CR     3+3/4   TR 15   CH 15   NT  Eb''         5/96   von=18   voff=18
BA   29   CR     3+7/8   TR 15   CH 15   NT  E'           5/96   von=33   voff=33
BA   29   CR   3+15/16   TR 15   CH 15   NT  E            5/96   von=21   voff=21

BA   30   CR         0   TR 10   CH 10   NT  G#--        11/96   voff=79
BA   30   CR         0   TR 15   CH 15   NT  G            5/96   voff=21
BA   30   CR         0   TR 15   CH 15   NT  C            5/96   voff=21
BA   30   CR         0   TR 15   CH 15   NT  F'           5/96   von=33   voff=33
BA   30   CR      1/16   TR 15   CH 15   NT  B'           5/96   von=21   voff=21
BA   30   CR      3/16   TR 15   CH 15   NT  E'           5/96   von=31   voff=31
BA   30   CR       1/4   TR 10   CH 10   NT  G#--        11/96   voff=79
BA   30   CR       1/4   TR 10   CH 10   NT  C#          11/96   von=62   voff=62
BA   30   CR       1/4   TR 15   CH 15   NT  E'           5/96   von=26   voff=26
BA   30   CR       1/4   TR 15   CH 15   NT  G'           5/96   von=20   voff=20
BA   30   CR       3/8   TR 15   CH 15   NT  E'           5/96   von=27   voff=27
BA   30   CR       3/8   TR 15   CH 15   NT  G#'          5/96   von=20   voff=20
BA   30   CR       3/8   TR 15   CH 15   NT  D'           5/96   voff=20
BA   30   CR       1/2   TR  4   CH  4   NT  C--         95/96   von=81   voff=81
BA   30   CR       1/2   TR 10   CH 10   NT  C--         11/96   von=80   voff=80
BA   30   CR       1/2   TR 10   CH 10   NT  C#          11/96   von=62   voff=62
BA   30   CR       1/2   TR 10   CH 10   NT  Bb--        11/96   von=72   voff=72
BA   30   CR       1/2   TR 11   CH 11   NT  A           95/96   voff=62
BA   30   CR       1/2   TR 12   CH 12   NT  Eb          95/96   voff=68
BA   30   CR       1/2   TR 15   CH 15   NT  F'           5/96   von=28   voff=28
BA   30   CR       1/2   TR 15   CH 15   NT  C            5/96   von=18   voff=18
BA   30   CR      9/16   TR 15   CH 15   NT  E'           5/96   von=29   voff=29
BA   30   CR       3/4   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   30   CR       3/4   TR 15   CH 15   NT  A            5/96   von=18   voff=18
BA   30   CR       3/4   TR 15   CH 15   NT  F'           5/96   von=30   voff=30
BA   30   CR       7/8   TR 15   CH 15   NT  E'           5/96   voff=30
BA   30   CR       7/8   TR 15   CH 15   NT  F            5/96   von=25   voff=25
BA   30   CR       7/8   TR 15   CH 15   NT  D''          5/96   voff=25
BA   30   CR         1   TR 10   CH 10   NT  G#--        11/96   voff=79
BA   30   CR         1   TR 10   CH 10   NT  Eb--        11/96   von=72   voff=72
BA   30   CR         1   TR 10   CH 10   NT  F#--        11/96   von=59   voff=59
BA   30   CR         1   TR 10   CH 10   NT  E--         11/96   von=40   voff=40
BA   30   CR         1   TR 15   CH 15   NT  Eb           5/96   von=19   voff=19
BA   30   CR     1+1/8   TR 15   CH 15   NT  E'           5/96   von=29   voff=29
BA   30   CR     1+1/4   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   30   CR     1+1/4   TR 15   CH 15   NT  F#'          5/96   von=18   voff=18
BA   30   CR     1+1/4   TR 15   CH 15   NT  C''          5/96   von=22   voff=22
BA   30   CR     1+1/4   TR 15   CH 15   NT  E'           5/96   von=28   voff=28
BA   30   CR     1+1/4   TR 15   CH 15   NT  Bb-          5/96   von=22   voff=22
BA   30   CR    1+5/16   TR 15   CH 15   NT  A'           5/96   von=18   voff=18
BA   30   CR     1+3/8   TR 15   CH 15   NT  B-           5/96   voff=18
BA   30   CR     1+3/8   TR 15   CH 15   NT  F'           5/96   von=28   voff=28
BA   30   CR    1+7/16   TR 15   CH 15   NT  E'           5/96   voff=28
BA   30   CR     1+1/2   TR  4   CH  4   NT  C#--        47/96   von=95   voff=95
BA   30   CR     1+1/2   TR 10   CH 10   NT  C--         11/96   von=80   voff=80
BA   30   CR     1+1/2   TR 10   CH 10   NT  C#          11/96   von=62   voff=62
BA   30   CR     1+1/2   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   30   CR     1+1/2   TR 11   CH 11   NT  Bb          47/96   voff=62
BA   30   CR     1+1/2   TR 12   CH 12   NT  E           47/96   voff=68
BA   30   CR     1+1/2   TR 15   CH 15   NT  G            5/96   von=18   voff=18
BA   30   CR     1+5/8   TR 15   CH 15   NT  E'           5/96   von=27   voff=27
BA   30   CR   1+11/16   TR 15   CH 15   NT  E'           5/96   voff=27
BA   30   CR     1+3/4   TR 10   CH 10   NT  G#--        11/96   voff=79
BA   30   CR     1+3/4   TR 10   CH 10   NT  C#          11/96   von=62   voff=62
BA   30   CR     1+3/4   TR 15   CH 15   NT  F'           5/96   von=26   voff=26
BA   30   CR   1+13/16   TR 15   CH 15   NT  E'           5/96   von=25   voff=25
BA   30   CR     1+7/8   TR 15   CH 15   NT  B            5/96   von=12   voff=12
BA   30   CR   1+15/16   TR 15   CH 15   NT  E'           5/96   von=23   voff=23
BA   30   CR         2   TR  4   CH  4   NT  D--         23/96   voff=95
BA   30   CR         2   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   30   CR         2   TR 10   CH 10   NT  C--         11/96   von=80   voff=80
BA   30   CR         2   TR 11   CH 11   NT  B           23/96   voff=62
BA   30   CR         2   TR 12   CH 12   NT  F           23/96   voff=68
BA   30   CR    2+1/16   TR 15   CH 15   NT  E'           5/96   voff=23
BA   30   CR    2+1/16   TR 15   CH 15   NT  D'           5/96   von=19   voff=19
BA   30   CR     2+1/8   TR 15   CH 15   NT  F'           5/96   von=23   voff=23
BA   30   CR     2+1/8   TR 15   CH 15   NT  A'           5/96   von=20   voff=20
BA   30   CR     2+1/4   TR  4   CH  4   NT  D--         23/96   voff=95
BA   30   CR     2+1/4   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   30   CR     2+1/4   TR 11   CH 11   NT  B           23/96   voff=62
BA   30   CR     2+1/4   TR 12   CH 12   NT  F           23/96   voff=68
BA   30   CR     2+1/4   TR 15   CH 15   NT  E'           5/96   von=23   voff=23
BA   30   CR     2+3/8   TR 15   CH 15   NT  E'           5/96   von=22   voff=22
BA   30   CR    2+7/16   TR 15   CH 15   NT  G'           5/96   von=20   voff=20
BA   30   CR     2+1/2   TR 10   CH 10   NT  G#--        11/96   voff=79
BA   30   CR     2+1/2   TR 15   CH 15   NT  C#           5/96   von=9   voff=9
BA   30   CR    2+9/16   TR 15   CH 15   NT  F#           5/96   von=23   voff=23
BA   30   CR     2+5/8   TR 15   CH 15   NT  Bb           5/96   von=17   voff=17
BA   30   CR     2+5/8   TR 15   CH 15   NT  F'           5/96   von=19   voff=19
BA   30   CR     2+3/4   TR  4   CH  4   NT  D--         23/96   voff=95
BA   30   CR     2+3/4   TR 10   CH 10   NT  C#          11/96   von=62   voff=62
BA   30   CR     2+3/4   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   30   CR     2+3/4   TR 10   CH 10   NT  C--         11/96   von=80   voff=80
BA   30   CR     2+3/4   TR 11   CH 11   NT  B           23/96   voff=62
BA   30   CR     2+3/4   TR 12   CH 12   NT  F           23/96   voff=68
BA   30   CR     2+3/4   TR 15   CH 15   NT  E'           5/96   voff=19
BA   30   CR     2+3/4   TR 15   CH 15   NT  B'           5/96   von=16   voff=16
BA   30   CR   2+13/16   TR 15   CH 15   NT  G'           5/96   voff=16
BA   30   CR     2+7/8   TR 15   CH 15   NT  E'           5/96   von=18   voff=18
BA   30   CR     2+7/8   TR 15   CH 15   NT  G-           5/96   von=15   voff=15
BA   30   CR     2+7/8   TR 15   CH 15   NT  G#           5/96   voff=15
BA   30   CR         3   TR  4   CH  4   NT  D--         23/96   voff=95
BA   30   CR         3   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   30   CR         3   TR 10   CH 10   NT  Eb--        11/96   von=72   voff=72
BA   30   CR         3   TR 10   CH 10   NT  F#--        11/96   von=59   voff=59
BA   30   CR         3   TR 10   CH 10   NT  E--         11/96   von=40   voff=40
BA   30   CR         3   TR 11   CH 11   NT  B           23/96   voff=62
BA   30   CR         3   TR 12   CH 12   NT  F           23/96   voff=68
BA   30   CR         3   TR 15   CH 15   NT  F'           5/96   von=17   voff=17
BA   30   CR    3+1/16   TR 15   CH 15   NT  E'           5/96   von=16   voff=16
BA   30   CR     3+1/8   TR 15   CH 15   NT  D            5/96   von=7   voff=7
BA   30   CR    3+3/16   TR 15   CH 15   NT  E'           5/96   von=16   voff=16
BA   30   CR     3+1/4   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   30   CR    3+5/16   TR 15   CH 15   NT  B'           5/96   von=6   voff=6
BA   30   CR     3+1/2   TR  4   CH  4   NT  D--         23/96   voff=95
BA   30   CR     3+1/2   TR 10   CH 10   NT  C           11/96   von=64
BA   30   CR     3+1/2   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   30   CR     3+1/2   TR 10   CH 10   NT  C--         11/96   von=80   voff=80
BA   30   CR     3+1/2   TR 11   CH 11   NT  B           23/96   voff=62
BA   30   CR     3+1/2   TR 12   CH 12   NT  F           23/96   voff=68
BA   30   CR    3+9/16   TR 15   CH 15   NT  Eb           5/96   von=9   voff=9
BA   30   CR     3+5/8   TR 15   CH 15   NT  C'           5/96   von=7   voff=7
BA   30   CR   3+11/16   TR 15   CH 15   NT  E'           5/96   von=9   voff=9
BA   30   CR     3+3/4   TR  4   CH  4   NT  D--         23/96   voff=95
BA   30   CR     3+3/4   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   30   CR     3+3/4   TR 10   CH 10   NT  C           11/96   von=43   voff=43
BA   30   CR     3+3/4   TR 11   CH 11   NT  B           23/96   voff=62
BA   30   CR     3+3/4   TR 12   CH 12   NT  F           23/96   voff=68

BA   31   CR         0   TR 10   CH 10   NT  G#--        11/96   von=79   voff=79
BA   31   CR       1/4   TR 10   CH 10   NT  E--         11/96   von=33   voff=33
BA   31   CR       1/4   TR 10   CH 10   NT  F#--        11/96   von=53   voff=53
BA   31   CR       1/4   TR 10   CH 10   NT  Eb--        11/96   von=62   voff=62
